protein_name,kingdom,n_residues,n_frames_geo,n_frames_graph,rg,rg_err,ree,ree_err,delta,delta_err,nu,nu_err,A0,A0_err,fragmentation_index,fragmentation_index_std,global_efficiency,global_efficiency_std,avg_clustering,avg_clustering_std,transitivity,transitivity_std,degree_assortativity,degree_assortativity_std
A0A061HVY4,Mammals,71,200,50,3.450537919998169,0.0421059112769354,8.384834289550781,0.1971435697836472,0.5663530230522156,0.0137199835167391,0.6533093579151704,0.0052095876714836,0.5736761314271893,0.0106834783011146,0.967887323943662,0.0790761976244929,0.1465615945898714,0.0158818701990205,0.0406179298010283,0.0282741612284917,0.083567235506568,0.0558100672146144,0.3797009747788026,0.1467110737407864
A0A061HXT4,Mammals,105,200,50,4.860140323638916,0.0557676647077719,12.27670192718506,0.2708966771676488,0.5313237905502319,0.0143970452426151,0.6785099206118776,0.0012655123778072,0.5712865686682335,0.0028696906164255,0.9847619047619048,0.0605941856022356,0.1168726469134882,0.0076551444896823,0.0273847316704459,0.0219158826080271,0.0524846762016213,0.0428225507683154,0.3178609078497675,0.1212859422228703
A0A061HZH3,Mammals,69,200,50,3.373185396194458,0.0432956493754403,7.784048080444336,0.1806412241302977,0.5537390112876892,0.0142675532652502,0.6354927075333442,0.006255542929388,0.6063925502963826,0.0134242239756246,0.9779710144927536,0.079127780387608,0.1501023019107592,0.0178465449567,0.0382210720036807,0.0273677127675497,0.0814595335939856,0.0578959625743522,0.3439708280976278,0.1480193015329636
A0A061IB06,Mammals,73,200,50,3.811676979064941,0.0446865670259422,9.67258071899414,0.199972365103262,0.5581976175308228,0.0135507154510921,0.6849313201704528,0.0040922687928536,0.559580834054197,0.0082799768756923,0.9375342465753423,0.1252854874610854,0.1326600000415363,0.0189372363231148,0.0278943248532289,0.0231469153462352,0.0610337914569162,0.05099164966981,0.3624994267250879,0.1609012423701103
A0A061IMD4,Mammals,83,200,50,4.2346720695495605,0.0484511193202504,10.039134979248049,0.2131853178177303,0.5754463076591492,0.0137648562126775,0.6744301147446156,0.0031859755652195,0.591181708778745,0.0070378617877206,0.9542168674698794,0.1158883340376968,0.1268521435478636,0.0168822146560978,0.0414890036335819,0.0244100615531286,0.0962614389244261,0.0576388469822018,0.3934919348539556,0.1218131644866401
A0A061IP55,Mammals,124,200,50,4.974027633666992,0.0618638607407149,11.63754177093506,0.2694731589298236,0.5668727159500122,0.0130725573473936,0.6484417524498428,0.0030681020073741,0.583602727788253,0.0073751001396712,0.970967741935484,0.093909204051675,0.110508097087149,0.0130151468005928,0.0489508448540706,0.0233565778705011,0.0991102412459545,0.0461756196116977,0.432771042033542,0.091416569952931
A0A066XK39,Fungi,89,200,50,2.6495227813720703,0.0409194311298203,6.0398478507995605,0.1826919886264014,0.4326507449150085,0.0138203931149603,0.4999921747126375,0.0027732754589319,0.6590605442321855,0.0067934530289903,0.9919101123595504,0.0336358781879868,0.1800986804937969,0.0253675718235092,0.0973679329409666,0.0364922745672269,0.1423972935860908,0.0458242025014533,0.3229553488231778,0.0996900060347306
A0A067BMR2,Protists,116,200,50,2.8186402320861816,0.0403610148898449,6.645473480224609,0.1784227994708177,0.3928602933883667,0.0131435990215723,0.5145040074782615,0.0003666671467283,0.5819319212305957,0.0008497605110979,0.9998275862068964,0.0012068965517241,0.1711893119321165,0.0267972141388814,0.1397134273772204,0.0348636963454183,0.1809234248837836,0.0366014150736228,0.3068912670186479,0.1078897501367028
A0A067KW53,Plants,68,200,50,3.3829352855682373,0.040526276897541,8.348581314086914,0.1853041997208884,0.5701920986175537,0.0135501770251024,0.6413941443726088,0.0077756320149151,0.5985408894470933,0.0164168131815433,0.9505882352941176,0.1184808687635931,0.1482765923213354,0.0249693722750566,0.0281470588235294,0.0256198305793581,0.0605945846307459,0.0536173216950396,0.3402887275633339,0.1404320941025654
A0A067S574,Fungi,63,200,50,2.172452926635742,0.0318459964694647,5.208090782165527,0.1468472403621655,0.425086110830307,0.013964819828095,0.5402332485392957,0.0009144772890066,0.566995646191807,0.0017660834648485,0.999047619047619,0.0049283094273841,0.2259046792217548,0.0355166373904519,0.1009860509860509,0.0462971792487748,0.1337661056539145,0.0536270094098674,0.2821015883150612,0.1301649062346876
A0A068LKJ5,Viruses,80,200,50,3.174982070922852,0.0395051894133524,7.870410919189453,0.1891565565446994,0.5151925086975098,0.0143102859549554,0.646384059615941,0.0016793550563722,0.5020335923683406,0.0031091797341662,0.999,0.0033911649915626,0.1690098725883303,0.0168934060334067,0.0937305194805194,0.0447498189799292,0.1413422114305537,0.0591376788523569,0.3318843082131456,0.1243924068238056
A0A068QKP9,Viruses,89,200,50,3.75691294670105,0.0424074972661399,9.511432647705078,0.2073384709699474,0.51886385679245,0.0137357822629034,0.6556417488957518,0.000786027277098,0.5366038874102461,0.0016012464635994,0.9968539325842696,0.0150813139196067,0.1379315559146936,0.0089106702976822,0.036708935259497,0.0277577261286186,0.0605138084808912,0.0456961607530164,0.2858769159137617,0.1129709507885081
A0A068RVW1,Fungi,86,200,50,2.5940496921539307,0.0387722346443237,5.939236640930176,0.1665691669145228,0.4161500036716461,0.014310071006028,0.5337781675391134,0.0009520717271907,0.5843246211475642,0.002059573618235,0.997906976744186,0.0117872799046271,0.192267453566122,0.027136101320143,0.1152342192691029,0.0440458214276016,0.1532026238770593,0.0520012823446597,0.2976143490342876,0.1025538035638218
A0A068S1R8,Fungi,94,200,50,2.653745651245117,0.0428045500819065,6.101000785827637,0.1801866113635198,0.4399085342884063,0.0138932555329947,0.5394081896007863,0.0020859120802765,0.5568750382545387,0.004404146176433,0.9976595744680852,0.0135051924021773,0.1840142239674206,0.0240518197778588,0.1329797519265604,0.0443362045348909,0.1733580600018797,0.0448389774758151,0.2893024225087992,0.114325393177398
A0A072UKH3,Plants,134,200,50,3.2793996334075928,0.0555138774594635,7.635847091674805,0.2388731139180652,0.3929190933704376,0.0139114260930589,0.5076685093229146,0.0004459338281193,0.644921196403036,0.0011847398611865,0.9988059701492538,0.0073665448831361,0.1525843648010374,0.022838555471701,0.1172138135496344,0.029000545896765,0.1586086144616044,0.0302076243135707,0.3063910943752099,0.099549165651361
A0A072V3L5,Plants,72,200,50,1.850781202316284,0.0163092340618286,2.983541250228882,0.0881196024834735,0.2722802758216858,0.0098550384829492,0.2,0.0083744414356823,1.3719434243466992,0.038195923346603,0.9986111111111112,0.0063646884652164,0.2414664639373921,0.0245155160441656,0.1096305515472182,0.0409789079471574,0.1526506499342119,0.0378123489434647,0.2809697799890749,0.099332527146795
A0A075FGF0,Viruses,216,203,51,3.2292871475219727,0.0442951555377553,6.906487941741943,0.2024790371111197,0.2798416912555694,0.0105685889550794,0.2939447518985167,0.0016154324088117,1.2557394007923235,0.0089919414093334,0.994553376906318,0.0353023538629603,0.1408567189368544,0.0215623820911152,0.1205082519352671,0.0245637717786236,0.1602512575570758,0.0242173517774335,0.3671903682513321,0.0779732950559069
A0A080YW13,Protists,71,200,50,2.0547680854797363,0.0274639148728022,4.745617866516113,0.1259680287846567,0.3434936106204986,0.0113559077781752,0.3872888051454744,0.0055818631227961,0.8330168052876789,0.0159761165512395,0.9991549295774648,0.0059154929577464,0.230523078267509,0.037943928502927,0.1028705566733735,0.0461850039629021,0.1416383169073082,0.0537993592114205,0.2734115415584051,0.1244970362498499
A0A080ZAV8,Protists,48,200,50,1.728417158126831,0.0266615484589609,4.122586727142334,0.1179767755727486,0.3478025496006012,0.0130808381494547,0.4556922995511386,0.0047142625192339,0.6749549129122078,0.0098935222341388,0.9941666666666668,0.0260341655863555,0.2596749226556807,0.0405376334403138,0.1066087962962963,0.0533939990799432,0.1401802639647249,0.0600237347676086,0.2661014443346838,0.130176619518391
A0A081A2R0,Protists,44,200,50,1.7824496030807495,0.0241174635304069,4.158419132232666,0.1170350969658394,0.4236774444580078,0.0134292861658473,0.525003916312661,0.0017132600726312,0.5936064652979265,0.0031132524826283,0.995909090909091,0.0148616206584289,0.2593733717803855,0.0368890242663558,0.0954166666666666,0.0539302483704233,0.1255039659035,0.053868600654047,0.2280085513135863,0.1180230348708008
A0A085LMK9,Protists,159,200,50,5.509629726409912,0.0637032335034273,14.237439155578612,0.3162175879811588,0.483612447977066,0.0134135580156543,0.6455061996942982,0.0004467453313729,0.5608548996875489,0.0010931751231708,0.988930817610063,0.051626907764423,0.092445814891783,0.0054948775563216,0.0460947389437955,0.0197020178346572,0.0825093289330045,0.0349630607616915,0.3613302582530948,0.0976480725760379
A0A085LPB4,Protists,59,200,50,2.933232069015503,0.0341960267707624,7.454299926757812,0.175766199315479,0.5127153992652893,0.0135495237489504,0.6616980138340003,0.0019763188290019,0.5394740118719332,0.0036239300831867,0.96,0.1192121990638146,0.1620734388970739,0.0217710169583751,0.025777239709443,0.0267955351173432,0.0500867020713612,0.052819420502991,0.2748157942907575,0.1697994074300699
A0A085MER5,Protists,76,200,50,3.8078627586364746,0.046525847065588,9.094260215759276,0.2088914137501798,0.5590181350708008,0.0144037149813919,0.6622926574478518,0.0045187252287729,0.5879346792353711,0.0096838412411462,0.9478947368421052,0.119872970622541,0.1386577563917737,0.0171989172155549,0.0511802422723475,0.0308164146585731,0.1088079813861159,0.0553849728631636,0.4255813541857426,0.1320539556530113
A0A085MQ42,Protists,66,200,50,3.3460822105407715,0.0358005699376267,8.7067289352417,0.1788693537601604,0.5266609191894531,0.0135315776208545,0.6806432411888605,0.0028392316130528,0.5354111583611936,0.0053444901578061,0.957878787878788,0.1025519197044992,0.1461735604449129,0.0151440919727823,0.0263672438672438,0.0240798703991247,0.0476813051404838,0.0453652905568747,0.2520371110022956,0.1526037595609883
A0A085MT62,Protists,62,200,50,3.0045197010040283,0.0357222568784086,7.609313488006592,0.1655569850594246,0.5576792359352112,0.0133732477160673,0.6639191472597659,0.0069583568069021,0.525564184536576,0.0126091963683402,0.9422580645161291,0.1156391999183336,0.1721048486233184,0.0301060322658202,0.0581922683051715,0.0366549883262617,0.1079410995452629,0.0598508252000818,0.38086006217665,0.1191018924982389
A0A085NA70,Protists,77,200,50,3.7312285900115967,0.0472619797069944,9.306303977966309,0.2164285178106436,0.5465242266654968,0.0142246709542328,0.6626384153811193,0.0030847919262758,0.571726331344241,0.0064513723340204,0.9709090909090908,0.0872185979322394,0.1379066736224465,0.0145298185299725,0.0323698206555349,0.0255883941501122,0.0618940353723998,0.0481825053739914,0.3161584738502907,0.1069724197026534
A0A086KJ61,Protists,52,200,50,2.657883644104004,0.0270506565937832,6.754374980926514,0.1476497837927706,0.5480087399482727,0.0133800839348957,0.656278262742025,0.0077818918304466,0.536816975350571,0.0136822393252964,0.9746153846153846,0.055794424017811,0.1895302977885378,0.0229465110584183,0.0496703296703296,0.0304292771670301,0.0904194166686838,0.0566450736213839,0.3266307545486278,0.1111357773115408
A0A086TCU3,Fungi,69,200,50,2.271116018295288,0.0336043735260513,5.136474132537842,0.1514681871154211,0.4353624582290649,0.0138997672210896,0.5275163130674914,0.0017526371573262,0.587765515762472,0.0035917804341178,0.9991304347826088,0.0044997607815246,0.217655854177323,0.0317829399391894,0.1353853232114101,0.048386812644026,0.1781266784338232,0.0557447306285299,0.2715514423022797,0.1182493498173379
A0A088MZV7,Viruses,59,200,50,1.766292691230774,0.0256088487310467,3.489697217941284,0.1263015958025113,0.2993552386760711,0.0112611553406954,0.2953283722677358,0.0049829380357773,1.0309134575478438,0.0164876672762103,0.9996610169491524,0.0023728813559321,0.2509466784808687,0.0407375679508087,0.1092322254017169,0.0468489515615402,0.1482023483376998,0.0497971661202282,0.2531756843116375,0.1304588563910972
A0A088N936,Viruses,59,200,50,1.790297508239746,0.0266136822831071,3.541470050811768,0.1351258899046069,0.3082518875598907,0.0123592472244558,0.3129720568876539,0.0048973645885585,0.9898729243700586,0.0156113615017524,0.9996610169491524,0.0023728813559321,0.2506595950291554,0.0374237791602863,0.0985646782595935,0.0406848448419483,0.1367485739186197,0.0461632962281019,0.2889581472253105,0.1214682810394541
A0A091CMM8,Mammals,89,200,50,2.33398962020874,0.032695645325308,5.5031843185424805,0.1495374062676583,0.3714504241943359,0.0134571209982752,0.4693675542531049,0.0040169936453134,0.6473795543467987,0.0096202415070931,0.997752808988764,0.008102362416773,0.213664377405868,0.0239561356685429,0.1221115002350957,0.0357268762750373,0.1682970485589736,0.0329022792059819,0.328617044483379,0.1028224399122006
A0A091CNE6,Mammals,76,200,50,3.701386451721192,0.0399196109453903,9.341081619262695,0.2014032843276857,0.5259988903999329,0.0142047776417357,0.6708997110021422,0.0021142558305904,0.5571749502299744,0.0042984413091926,0.9697368421052632,0.0900234657005122,0.1406912778127084,0.0121970081526963,0.0339298245614035,0.0277654457082366,0.0668074522225545,0.0545288788740455,0.3119607613848096,0.1363179449263737
A0A091CTL1,Mammals,92,200,50,4.359588146209717,0.0503790173235752,11.16247844696045,0.2535160586262899,0.5311552286148071,0.0143242355081413,0.6759641316552072,0.0007675278108285,0.5661628651831564,0.0016678798216445,0.9854347826086955,0.0434570600484309,0.1205142699357005,0.0106767570794313,0.014324016563147,0.0141785248988735,0.0284039282829581,0.0297516751472154,0.2972976753642837,0.12935339106322
A0A091CXV9,Mammals,74,200,50,3.6425859928131104,0.0382080189979932,9.182616233825684,0.2000856558320593,0.5536198616027832,0.0130128942686415,0.6950266538371201,0.0021995087168495,0.5126724407890811,0.0040971743491846,0.998108108108108,0.0097484804307413,0.1539370146452966,0.0102072787294773,0.0393603603603603,0.0267315538333316,0.0818342100935276,0.0605359371116818,0.3636625181190557,0.1425827584782258
A0A091CY06,Mammals,59,200,50,3.224613666534424,0.0324859858273905,8.397422790527344,0.15191796142399,0.6010652780532837,0.0121244502924152,0.7045911388908612,0.0062154839503017,0.5126609222653844,0.0108879765381173,0.9589830508474576,0.09558420440714,0.1604103270398712,0.0213112079779488,0.0408931934355663,0.0349157257383529,0.0745697423713826,0.0631699157632249,0.3169652674586419,0.1402635055756959
A0A091D9W8,Mammals,124,200,50,5.364826679229736,0.0674015098784522,12.895230293273926,0.2908274835012261,0.5583030581474304,0.0138869946186484,0.6709744022435389,0.0017886389349684,0.5789255455485205,0.0042762693789324,0.9751612903225804,0.0896553697654722,0.106385400982295,0.0078307365549987,0.053187019969278,0.0215696650348688,0.1163127347559636,0.0521476691917659,0.4500160343805207,0.1119471876818814
A0A091DF52,Mammals,72,200,50,3.3725011348724365,0.0373420150575853,8.160979270935059,0.1663534593438441,0.5607864856719971,0.0135482625045088,0.6742604786140093,0.0048497085059558,0.5174079487850953,0.0090275186933234,0.9866666666666666,0.0451301273548139,0.1658988597381409,0.0126162024554044,0.0615297619047619,0.0336621939569708,0.1122173332739496,0.0584423094281851,0.3500279155071994,0.1227960957284927
A0A091DFP7,Mammals,238,203,51,8.83059024810791,0.1128677860352316,20.943071365356445,0.5017062583205492,0.5051122903823853,0.0141768492596987,0.6275203426842031,0.0010687285404754,0.7510623136743733,0.0038153425381107,0.9437304333498104,0.1386244477448472,0.0621603886773426,0.0058281677931597,0.0344439796120468,0.0131300286912277,0.1166122063216556,0.0524309111906362,0.5969344981431618,0.1005146868551477
A0A091DSH4,Mammals,87,200,50,2.0935046672821045,0.0199844845598407,4.665558338165283,0.1310509640031796,0.2686204612255096,0.0103136773274311,0.2129885043493167,0.0066304408520412,1.4140773133293298,0.0328619685080338,0.9958620689655172,0.0133570933759392,0.2234715701493725,0.022156609133617,0.1108409381168001,0.0336136947293599,0.1660226529114019,0.0371771588659996,0.3817245502184614,0.0953432283041633
A0A091DW93,Mammals,177,200,50,6.01620626449585,0.0781230106487868,14.009239196777344,0.3553908246009546,0.4802189171314239,0.0145323850952109,0.6066342080780984,0.0008030047565029,0.6758020633661921,0.0024143519203425,0.9842937853107344,0.068604322268573,0.0805051065994427,0.005227558931058,0.0313328849430544,0.0143090947083699,0.065474961628017,0.0331244490230564,0.3839309083304315,0.0948483662708429
A0A091DXC6,Mammals,103,200,50,4.612893104553223,0.0600837928085421,10.573966979980469,0.2671489793980601,0.5557559728622437,0.0146694719346774,0.6387677084695633,0.0035750308974584,0.6350605145330384,0.0089262203717389,0.9862135922330098,0.0802505737408094,0.1246970647776906,0.0128241823948739,0.0472387116658961,0.0244093859498783,0.0960015126023831,0.0520395642140504,0.4025315775639722,0.1097852688261866
A0A091E2V0,Mammals,69,200,50,2.0152034759521484,0.0285349189770246,4.1908721923828125,0.1334405723025715,0.3311508595943451,0.0129349236525676,0.3179766001493308,0.0054114536738883,1.0361165587161196,0.0188750266048285,0.995072463768116,0.0214198780137302,0.2192705928449848,0.0363906930380797,0.0810391074304117,0.0350068765162549,0.1236298681517883,0.0438325505238239,0.2990807593876993,0.1014838480880475
A0A091E3G8,Mammals,164,200,50,6.8224287033081055,0.0813696076776901,16.923627853393555,0.4036089097811036,0.4965327084064483,0.0136734818451058,0.6405129704773409,0.0005350207087786,0.6966512825045462,0.0016366479785689,0.9302439024390244,0.1359696487810754,0.0747137561969231,0.0072595974321089,0.0106991869918699,0.0087861093115904,0.0203260585492667,0.0169628467100721,0.2773075719247406,0.0983846631955199
A0A093XDE2,Fungi,103,200,50,2.862908363342285,0.0474396666056315,6.8152923583984375,0.1953045004782441,0.4060724675655365,0.0138234445467924,0.50745766334242,0.0008577613816574,0.6435870291294228,0.0021323475025609,0.9996116504854368,0.0019025163050743,0.1740073857651859,0.0269864738017583,0.1014427352582692,0.0392152011927793,0.1429902640991918,0.0407507069008386,0.3242256929479154,0.0966825265492538
A0A094ZKI4,Protists,202,203,51,3.5304598808288574,0.0579496068040507,8.160216331481934,0.2453187578468258,0.3589097857475281,0.0125076539423355,0.4484116173612389,0.00029445031325,0.7261334607064944,0.0009588958526599,0.9929139972820812,0.0453111491378715,0.1332107038688388,0.0244535720148233,0.1240724788919314,0.0290313273785443,0.1643763214258405,0.0303052868935862,0.3456586791645572,0.082436702434009
A0A0A0LA42,Plants,164,200,50,7.128765106201172,0.0992786128294604,16.98995018005371,0.4419959222300378,0.4944396317005157,0.0151206855581229,0.6324410567741902,0.0009626749185984,0.7523468187181719,0.0031773353733765,0.9270731707317076,0.1649994141283561,0.0704706616042725,0.008727862369139,0.0199293457220286,0.0126543964386904,0.0591174211984019,0.0423851610479163,0.4385642271477614,0.1403142575018436
A0A0A0LRF1,Plants,120,200,50,5.914086818695068,0.0689480210496018,14.894305229187012,0.3348507771427827,0.5102443099021912,0.0134009982547981,0.6557196455798813,0.0007187564041614,0.6954760632043446,0.0020445496034791,0.8473333333333335,0.2001627115901239,0.0789616465254597,0.0118963631808514,0.0037722222222222,0.007743992095828,0.0075889038006313,0.0158902100011052,0.1804127720540634,0.1380658445768893
A0A0A0RNI5,Viruses,38,200,50,1.8085641860961916,0.022878249246435,4.595004081726074,0.1106753314010487,0.4743041098117828,0.0140810376555213,0.6146793776943758,0.0023062634602185,0.5076801489947838,0.0034685867097985,0.9805263157894736,0.0790893460191675,0.2523123211485064,0.0392950050148905,0.0709511278195488,0.0499827372194603,0.1015615165461511,0.0690393545452161,0.1724641127423788,0.1710448252655313
A0A0A0UYW6,Viruses,30,200,50,1.495434284210205,0.0184006397102801,3.6392879486083984,0.0875724352373657,0.4620143175125122,0.0144729664681802,0.5759369609484521,0.0038234998053634,0.5389246484731545,0.0056317045069741,1.0,0.0,0.3041042900237408,0.0333856937456741,0.090526455026455,0.0663434835152079,0.1136348867956721,0.0758502040073481,0.1750241458590355,0.1620583961736493
A0A0A1MUP1,Bacteria,60,200,50,2.059849739074707,0.0313160588550281,4.605575084686279,0.1405663399803084,0.4050695300102234,0.0135468031698791,0.4686228769597139,0.0028042225538814,0.6921382114082749,0.0064505080238481,0.9956666666666666,0.0169345143945073,0.225131027470289,0.0350967846504059,0.085365873015873,0.045843030850678,0.1230071601325394,0.0539017003485916,0.2740556612742809,0.1216744215217114
A0A0A1U2C0,Protists,33,200,50,1.6764590740203855,0.0202218492886268,4.164595127105713,0.0926426842544868,0.4893166720867157,0.013192940337124,0.6061570727426105,0.0027654672250177,0.5265382362550803,0.0041203310028191,0.9945454545454544,0.0240064270549555,0.2709654004465204,0.0319553415215309,0.066064935064935,0.0562231799126645,0.0931501984545065,0.0677311630849064,0.2254466965209131,0.1202756791959099
A0A0A6X7Z0,Bacteria,77,200,50,2.032136917114258,0.025345843966969,3.635217905044556,0.1166962110157028,0.3325529992580414,0.0114353451045773,0.2504924526369999,0.0077775166769023,1.254167636193179,0.0333735886149478,0.9976623376623376,0.0129062423364206,0.2273896086270543,0.0285854960483749,0.112014232520726,0.0395520725311145,0.1674482801178629,0.0494965161026872,0.3222492526650841,0.111916071043902
A0A0A7KTD7,Viruses,87,200,50,3.260527849197388,0.0411440991204925,8.069311141967773,0.181863331008459,0.5061585903167725,0.0138053319386449,0.6388082238019988,0.0016999941638915,0.5017077149946827,0.0032122106720041,0.9940229885057472,0.0418390804597701,0.164463649456214,0.0179413160598973,0.0979107827038861,0.0379352489260505,0.1489410578305202,0.046960087499906,0.3289440144651868,0.0944964743504957
A0A0A8ZX36,Plants,36,200,50,1.764093279838562,0.022621056532767,4.503108978271484,0.1044544144139922,0.48343026638031,0.0146321782957725,0.6135809602343313,0.0053268494673163,0.5133867888328814,0.007963751424368,0.9972222222222222,0.0114530711822712,0.2724796298782889,0.0360859861842819,0.0837945326278659,0.0568879865503944,0.1206292028681066,0.0778690965442505,0.2488956833134668,0.1372788249365145
A0A0B2UQB5,Protists,77,200,50,1.8645168542861936,0.0196724377228357,3.157923698425293,0.101101733767387,0.2914077043533325,0.0100674744045123,0.2,0.0068430939404945,1.3579993294282977,0.0314524647184228,0.9966233766233766,0.0146494427555361,0.2418103909743651,0.0295212865344299,0.1159246265999512,0.0406658543620539,0.157575375793815,0.0440519350143367,0.3116546926738608,0.1077495578438838
A0A0B4VGH4,Viruses,83,200,50,3.48891019821167,0.0415420285907081,8.370840072631836,0.2075383650430649,0.5224869251251221,0.0147450549317832,0.6400768200952909,0.0024329143547489,0.5509365437610093,0.0049873277369158,0.99855421686747,0.0085669343781355,0.1503013062179624,0.0131026850733498,0.0567150506789061,0.0344315059645605,0.0954000631745712,0.0536348080500106,0.3324611933838672,0.1118632797163387
A0A0B4ZUM6,Viruses,90,200,50,3.4599733352661133,0.043162545413158,8.848408699035645,0.2068749230712852,0.5113552212715149,0.0133291905616476,0.6529382359218595,0.0012150149236661,0.4952679284826378,0.0022903144561513,0.9928888888888888,0.0393000486915791,0.1587806415087287,0.0148958933871541,0.0897465608465608,0.0326965888493438,0.1397741370656816,0.0461964880166941,0.3471352156257455,0.097289907713492
A0A0B5I7D6,Bacteria,84,200,50,2.068702459335327,0.0293234907273483,3.637399911880493,0.1204430068427333,0.3166190087795257,0.0122990731151656,0.2535221360896954,0.0059960358455053,1.2351783428584413,0.0259460628115624,0.9995238095238096,0.0033333333333333,0.22130045155272,0.0280895843217129,0.1240860303717446,0.0426677028849612,0.1687160481253548,0.0475468370032369,0.3081461525488052,0.1121400118085088
A0A0B5JAX3,Viruses,207,203,51,3.5776734352111816,0.0442004218573184,8.549138069152832,0.2546108664113399,0.301223874092102,0.0111265690778251,0.3236359277446325,0.0023652456811268,1.2303063942268524,0.0128509778846051,0.9963057686842852,0.0189068484605469,0.1338079588253768,0.0145318574030013,0.1089785321243121,0.0246626844365363,0.1623767695970721,0.0312534550737791,0.4109906466768356,0.0804465515497885
A0A0C2CHY5,Protists,72,200,50,2.1633195877075195,0.035940805146677,5.030823707580566,0.1525751656621901,0.3671637773513794,0.014476199131461,0.4793557916106366,0.000940918081015,0.6445746723856547,0.0021238612761296,0.9977777777777778,0.0122222222222222,0.223979056047624,0.0343874307085198,0.1282838704505371,0.0488515931751177,0.1680514775295587,0.0528152492849292,0.2650209403941379,0.1237888453637933
